seed,student,route,weighting,class_index,class_name,support_rows,exact_group_count,kl_teacher_to_student_T4,js_T4,l1_T4,hard_agreement_T1,top2_overlap_T1,margin_abs_error_T1,teacher_correct_student_wrong_rate,teacher_wrong_student_correct_rate
789,student_A,scratch,row_weighted,2,Grayhole,2149,1890,0.31905636471320914,0.09257373004783588,0.5853132273104383,0.8752908329455561,0.7850162866449512,0.2509227802855568,0.10981852024197301,0.014890646812470917
789,student_A,scratch,row_weighted,3,Normal,51070,49807,0.3085848962042452,0.056243952307858475,0.437062595719061,0.9925592324260818,0.839729782651263,0.12188366714566687,0.007127472097121598,0.00031329547679655374
789,student_A,scratch,row_weighted,4,TDMA,997,988,1.4249576875436716,0.032548358250886734,0.20075291508262316,0.9979939819458375,0.5902708124373119,0.016460336633807606,0.0,0.0020060180541624875
789,student_B,rf_kd,exact_group_balanced,0,Blackhole,1590,1015,0.15272229920216318,0.04213043428354434,0.34285545907966525,0.8748768472906404,0.9339901477832512,0.21404851297617034,0.11428571428571428,0.01083743842364532
789,student_B,rf_kd,exact_group_balanced,1,Flooding,495,474,0.04127564483874697,0.009917989914021224,0.16740282469470225,0.9978902953586498,0.9356540084388185,0.07671741948260279,0.0,0.002109704641350211
789,student_B,rf_kd,exact_group_balanced,2,Grayhole,2149,1890,0.19127285245456188,0.05605751226064215,0.3337453876191222,0.846031746031746,0.8298941798941799,0.18821499939669026,0.1433862433862434,0.010582010582010581
789,student_B,rf_kd,exact_group_balanced,3,Normal,51070,49807,0.008163667000583665,0.0020612834489722757,0.04507973692850233,0.9985142650631438,0.9585801192603449,0.003392493004757439,0.001124339952215552,0.00036139498464071316
789,student_B,rf_kd,exact_group_balanced,4,TDMA,997,988,0.016830785627622157,0.0037808903325784807,0.057551984474722984,0.9979757085020243,0.9458502024291497,0.0040640094618904655,0.0,0.0020242914979757085
789,student_B,rf_kd,row_weighted,0,Blackhole,1590,1015,0.22100024334618268,0.06297708860570639,0.46772589649431334,0.8679245283018868,0.9556603773584905,0.2867329807707261,0.12515723270440252,0.006918238993710692
789,student_B,rf_kd,row_weighted,1,Flooding,495,474,0.04062433087924521,0.009780378494147228,0.1648376600664357,0.997979797979798,0.9323232323232323,0.07395241563943593,0.0,0.00202020202020202
789,student_B,rf_kd,row_weighted,2,Grayhole,2149,1890,0.21921020623229845,0.06462573545344229,0.375364691067285,0.8292228943694742,0.8431828757561657,0.21779177457547935,0.15914378780828292,0.011633317822242903
789,student_B,rf_kd,row_weighted,3,Normal,51070,49807,0.008073137063465356,0.0020405219400541,0.044770042866442324,0.9985510084198159,0.9591149402780498,0.0033677705527808428,0.0010965341687879382,0.000352457411396123
789,student_B,rf_kd,row_weighted,4,TDMA,997,988,0.017045361314942827,0.0038276593180068606,0.057906529014304285,0.9979939819458375,0.9453360080240722,0.004029674025836027,0.0,0.0020060180541624875
789,student_B,scratch,exact_group_balanced,0,Blackhole,1590,1015,0.34786139406480737,0.0634804479065201,0.4420973854020792,0.9467980295566503,0.7625615763546798,0.18959203920084736,0.042364532019704436,0.01083743842364532
789,student_B,scratch,exact_group_balanced,1,Flooding,495,474,0.4493328518187717,0.032810891097565555,0.2897219291403677,0.9978902953586498,0.9272151898734177,0.0826106056262144,0.0,0.002109704641350211
789,student_B,scratch,exact_group_balanced,2,Grayhole,2149,1890,0.27174853140070787,0.0719558486716787,0.47694853545298493,0.8603174603174604,0.7759259259259259,0.17554363980764653,0.12645502645502646,0.013227513227513227
789,student_B,scratch,exact_group_balanced,3,Normal,51070,49807,0.18637799592360463,0.04427197753640823,0.39172630009421777,0.9967273676390869,0.8319312546429217,0.10926292695798,0.002931314875419118,0.00032123998634730057
789,student_B,scratch,exact_group_balanced,4,TDMA,997,988,1.283118562651115,0.030896004016852587,0.19406770107110868,0.9979757085020243,0.5799595141700404,0.014319151029589985,0.0,0.0020242914979757085
789,student_B,scratch,row_weighted,0,Blackhole,1590,1015,0.3514141605111368,0.0775636609739559,0.5454422540792232,0.9572327044025157,0.8443396226415094,0.24940839472526224,0.035849056603773584,0.006918238993710692
789,student_B,scratch,row_weighted,1,Flooding,495,474,0.4426978934193927,0.03228349065999725,0.2847172089722776,0.997979797979798,0.9262626262626262,0.07975569698128149,0.0,0.00202020202020202
789,student_B,scratch,row_weighted,2,Grayhole,2149,1890,0.2948810090676619,0.07960302411966477,0.5120964485345189,0.8352722196370405,0.7910656119125175,0.19995275787529554,0.15030246626337831,0.0144253140995812
789,student_B,scratch,row_weighted,3,Normal,51070,49807,0.18594229674970805,0.0441909643245844,0.39068563365554615,0.9966712355590366,0.8303015468964167,0.10913129474351889,0.002995887996867045,0.00031329547679655374
789,student_B,scratch,row_weighted,4,TDMA,997,988,1.2778389704493798,0.03085248174987285,0.1939013846534989,0.9979939819458375,0.5792377131394183,0.014193048410101867,0.0,0.0020060180541624875
1001,student_A,rf_kd,exact_group_balanced,0,Blackhole,1590,1015,0.1596839673997558,0.044182095669589264,0.36827535730064337,0.8807881773399014,0.9285714285714286,0.2609419581364705,0.10738916256157635,0.011822660098522168
1001,student_A,rf_kd,exact_group_balanced,1,Flooding,495,474,0.04742595849018363,0.011498960725974621,0.18833026883877957,0.9957805907172996,0.9757383966244726,0.08124872307793983,0.002109704641350211,0.002109704641350211
1001,student_A,rf_kd,exact_group_balanced,2,Grayhole,2149,1890,0.21310071660740962,0.06168618319098395,0.37535224904995684,0.8365079365079365,0.7838624338624338,0.24267355211524858,0.1523809523809524,0.011111111111111112
1001,student_A,rf_kd,exact_group_balanced,3,Normal,51070,49807,0.007649513979040779,0.0018893521074274811,0.04735723791607672,0.9979119400887425,0.9688196438251652,0.0036404529674212626,0.001686509928323328,0.00038147248378741946
1001,student_A,rf_kd,exact_group_balanced,4,TDMA,997,988,0.030145292766562058,0.007312419545926108,0.09603909841455274,0.9979757085020243,0.895242914979757,0.005394710796069599,0.0010121457489878543,0.0010121457489878543
1001,student_A,rf_kd,row_weighted,0,Blackhole,1590,1015,0.23810663768089407,0.06764474502538709,0.5045420308485067,0.8742138364779874,0.95062893081761,0.37037748959316596,0.11823899371069183,0.007547169811320755
1001,student_A,rf_kd,row_weighted,1,Flooding,495,474,0.04684971539040028,0.011381897037573535,0.1867764103757203,0.9959595959595959,0.9757575757575757,0.07853987101831675,0.00202020202020202,0.00202020202020202
1001,student_A,rf_kd,row_weighted,2,Grayhole,2149,1890,0.24217823692172163,0.07046819267085336,0.4162906817852322,0.8227082363890181,0.7838529548627269,0.27723742502197696,0.16565844578873895,0.011633317822242903
1001,student_A,rf_kd,row_weighted,3,Normal,51070,49807,0.007577387209133645,0.0018718812329472855,0.047037152806247706,0.997904836498923,0.9694145290777364,0.003591693805592811,0.001703544155081261,0.0003720383786959076
1001,student_A,rf_kd,row_weighted,4,TDMA,997,988,0.030277799919448935,0.007351284701646641,0.09633485087092944,0.9979939819458375,0.89518555667001,0.005347647102189633,0.0010030090270812437,0.0010030090270812437
1001,student_A,scratch,exact_group_balanced,0,Blackhole,1590,1015,0.27513622665717097,0.0642200587731236,0.4631095066671114,0.9123152709359605,0.7482758620689656,0.23744171830385924,0.07783251231527094,0.009852216748768473
1001,student_A,scratch,exact_group_balanced,1,Flooding,495,474,0.37791673072600446,0.036863144073305175,0.3224031080439008,0.9957805907172996,0.9757383966244726,0.08861865933031424,0.0,0.004219409282700422
1001,student_A,scratch,exact_group_balanced,2,Grayhole,2149,1890,0.2607769650691189,0.07468285595913605,0.48728670431772886,0.8587301587301587,0.7579365079365079,0.21337468445007565,0.13015873015873017,0.011111111111111112
1001,student_A,scratch,exact_group_balanced,3,Normal,51070,49807,0.16790764883264417,0.04137451955774405,0.3972902719727875,0.9960045776698054,0.8897845684341559,0.10998218433348414,0.003714337342140663,0.0002610074889071817
1001,student_A,scratch,exact_group_balanced,4,TDMA,997,988,0.7874972046876629,0.0325647194714168,0.2143573306686476,0.9979757085020243,0.853744939271255,0.015826777763696415,0.0,0.0010121457489878543
1001,student_A,scratch,row_weighted,0,Blackhole,1590,1015,0.323310204415141,0.0830974394328753,0.5844016803354558,0.9251572327044025,0.8349056603773585,0.34485417075547337,0.06855345911949685,0.006289308176100629
1001,student_A,scratch,row_weighted,1,Flooding,495,474,0.3720050797983749,0.03629085320363171,0.31678442553293684,0.9959595959595959,0.9757575757575757,0.08554115066527553,0.0,0.00404040404040404
1001,student_A,scratch,row_weighted,2,Grayhole,2149,1890,0.28724919077056427,0.0827125323562999,0.5228885683511668,0.8455095393206142,0.7603536528617962,0.2449410072603916,0.14285714285714285,0.011633317822242903
1001,student_A,scratch,row_weighted,3,Normal,51070,49807,0.16834417658420844,0.04139154052885055,0.3963880612877611,0.9958879968670452,0.8872136283532407,0.10975343606587613,0.0038378695907577832,0.0002545525748971999
1001,student_A,scratch,row_weighted,4,TDMA,997,988,0.78384040911628,0.032574578812835535,0.2149145135929813,0.9979939819458375,0.8525576730190572,0.015689866529132727,0.0,0.0010030090270812437
1001,student_B,rf_kd,exact_group_balanced,0,Blackhole,1590,1015,0.13582432268951436,0.03737156774893115,0.3203266496305857,0.8866995073891626,0.9532019704433498,0.16290771457712747,0.10246305418719212,0.01083743842364532
1001,student_B,rf_kd,exact_group_balanced,1,Flooding,495,474,0.03823151646886027,0.009267548119294906,0.16650810484062276,0.9978902953586498,0.9746835443037974,0.07715807691918534,0.0,0.002109704641350211
1001,student_B,rf_kd,exact_group_balanced,2,Grayhole,2149,1890,0.14844476524049321,0.04248011428653516,0.28029819943913414,0.917989417989418,0.773015873015873,0.13458453662358988,0.07248677248677249,0.009523809523809525
1001,student_B,rf_kd,exact_group_balanced,3,Normal,51070,49807,0.00541646233120762,0.0013235128056167304,0.03912337157081666,0.9980926375810629,0.9770313409761681,0.0034359622017106515,0.001545967434296384,0.00034131748549400687
1001,student_B,rf_kd,exact_group_balanced,4,TDMA,997,988,0.018791186741188095,0.004422513598826968,0.07318583804392131,0.9989878542510121,0.9154858299595142,0.004102975885031231,0.0,0.0010121457489878543
1001,student_B,rf_kd,row_weighted,0,Blackhole,1590,1015,0.19114350557734872,0.054197014899495334,0.4289762346063755,0.8811320754716981,0.9672955974842767,0.2034125538348415,0.1119496855345912,0.006918238993710692
1001,student_B,rf_kd,row_weighted,1,Flooding,495,474,0.03756982024756181,0.009121559765164843,0.16417420274388275,0.997979797979798,0.9747474747474747,0.07438583550267562,0.0,0.00202020202020202
1001,student_B,rf_kd,row_weighted,2,Grayhole,2149,1890,0.1702261700412373,0.04907954108729857,0.3127389862643473,0.9073987901349465,0.7736156351791531,0.15655850980419667,0.08236389018147976,0.010237319683573755
1001,student_B,rf_kd,row_weighted,3,Normal,51070,49807,0.005350345941780245,0.001307871734715884,0.03884728992096433,0.9980810652046211,0.9774720971215978,0.0034275658761401175,0.0015664773839827687,0.00033287644409633833
1001,student_B,rf_kd,row_weighted,4,TDMA,997,988,0.018877721340472567,0.004430469636092119,0.07306785552219788,0.9989969909729187,0.9157472417251755,0.0040675439475226565,0.0,0.0010030090270812437
1001,student_B,scratch,exact_group_balanced,0,Blackhole,1590,1015,0.2979881839122331,0.061854634060559514,0.449473587619417,0.9300492610837439,0.7472906403940887,0.1931494357665394,0.05812807881773399,0.011822660098522168
1001,student_B,scratch,exact_group_balanced,1,Flooding,495,474,0.6987170596977474,0.035259139635894374,0.306224983724834,0.9978902953586498,0.9767932489451476,0.08854612045922587,0.0,0.002109704641350211
1001,student_B,scratch,exact_group_balanced,2,Grayhole,2149,1890,0.24231932378833165,0.06569913617563075,0.4345603545701172,0.8809523809523809,0.7748677248677248,0.17056630536531758,0.10740740740740741,0.01164021164021164
1001,student_B,scratch,exact_group_balanced,3,Normal,51070,49807,0.18784576480447643,0.04277442046767458,0.3960374161589089,0.9965265926476198,0.8893930572007951,0.10091766627088376,0.003091934868592768,0.00034131748549400687
1001,student_B,scratch,exact_group_balanced,4,TDMA,997,988,1.1283103078473578,0.033830335806854545,0.21251431678600893,0.9989878542510121,0.5587044534412956,0.013998243375719106,0.0,0.0010121457489878543
1001,student_B,scratch,row_weighted,0,Blackhole,1590,1015,0.3134602898708073,0.0750520590177361,0.5427584289389361,0.9408805031446541,0.8342767295597484,0.2596334086874726,0.05157232704402516,0.007547169811320755
1001,student_B,scratch,row_weighted,1,Flooding,495,474,0.687427766214416,0.0347181204416169,0.3005185010634965,0.997979797979798,0.9767676767676767,0.08543605629950407,0.0,0.00202020202020202
1001,student_B,scratch,row_weighted,2,Grayhole,2149,1890,0.2657072607893515,0.07319277130096233,0.4686821503986102,0.865518845974872,0.7752442996742671,0.19486524242536665,0.12191717077710564,0.012563983248022336
1001,student_B,scratch,row_weighted,3,Normal,51070,49807,0.18743966373806706,0.04276912323488107,0.39544102242728957,0.9964950068533386,0.886812218523595,0.10081416508681362,0.0031329547679655374,0.00033287644409633833
1001,student_B,scratch,row_weighted,4,TDMA,997,988,1.122634825439593,0.03381403357645678,0.21261332677644076,0.9989969909729187,0.5581745235707122,0.013874756171466886,0.0,0.0010030090270812437
2024,student_A,rf_kd,exact_group_balanced,0,Blackhole,1590,1015,0.14744907501523272,0.04108362008419231,0.3521509016088809,0.864039408866995,0.7369458128078817,0.26799852742192115,0.12315270935960591,0.012807881773399015
2024,student_A,rf_kd,exact_group_balanced,1,Flooding,495,474,0.045288794978682954,0.010935071115881607,0.18394402681452032,0.9978902953586498,0.9915611814345991,0.07760992424664999,0.0,0.002109704641350211
2024,student_A,rf_kd,exact_group_balanced,2,Grayhole,2149,1890,0.18988805037211315,0.056047805391818514,0.35032634430466136,0.8328042328042328,0.8298941798941799,0.24179222156588667,0.15555555555555556,0.01164021164021164
2024,student_A,rf_kd,exact_group_balanced,3,Normal,51070,49807,0.006315475955598778,0.0015585620788225395,0.04238946212276453,0.9981930250767964,0.975495412291445,0.003420345527939158,0.0015258899351496779,0.000281084988053888
2024,student_A,rf_kd,exact_group_balanced,4,TDMA,997,988,0.01652738207230528,0.003915327159318532,0.06969830212756542,0.9979757085020243,0.9610323886639676,0.004989113519711817,0.0,0.0020242914979757085
2024,student_A,rf_kd,row_weighted,0,Blackhole,1590,1015,0.2266723178053556,0.06476361313529717,0.48497142643101493,0.8559748427672956,0.669496855345912,0.3873503963146248,0.13459119496855346,0.009433962264150943
2024,student_A,rf_kd,row_weighted,1,Flooding,495,474,0.044767669256744747,0.01084777290711017,0.18304546447612105,0.997979797979798,0.9919191919191919,0.07502474375535835,0.0,0.00202020202020202
2024,student_A,rf_kd,row_weighted,2,Grayhole,2149,1890,0.21798185820529012,0.06462985191205467,0.39118658968774145,0.8157282456956724,0.806654257794323,0.2787029818028285,0.17170777105630525,0.012563983248022336
2024,student_A,rf_kd,row_weighted,3,Normal,51070,49807,0.006233166317958568,0.0015378081867928265,0.04205897157707163,0.99817897004112,0.9760231055414137,0.0033851823086399895,0.0015468964166829842,0.00027413354219698455
2024,student_A,rf_kd,row_weighted,4,TDMA,997,988,0.01658682334041458,0.003939937839291801,0.06977543742068781,0.9979939819458375,0.9608826479438315,0.004945441484029793,0.0,0.0020060180541624875
2024,student_A,scratch,exact_group_balanced,0,Blackhole,1590,1015,0.29094219219107614,0.062368705947353054,0.4383530338250044,0.9389162561576355,0.6113300492610837,0.22621943118534601,0.04827586206896552,0.012807881773399015
2024,student_A,scratch,exact_group_balanced,1,Flooding,495,474,0.5195141502936625,0.035582225701279085,0.30826667555767806,0.9978902953586498,0.989451476793249,0.08501530782129786,0.0,0.002109704641350211
2024,student_A,scratch,exact_group_balanced,2,Grayhole,2149,1890,0.2477070692783415,0.0717340195916923,0.4692001843628044,0.8306878306878307,0.8007936507936508,0.20892715081444857,0.15714285714285714,0.01216931216931217
2024,student_A,scratch,exact_group_balanced,3,Normal,51070,49807,0.1452350447062445,0.037078667808315396,0.3703191891771639,0.9954825626919911,0.8821049250105407,0.10012715662514936,0.0042564298191017326,0.0002610074889071817
2024,student_A,scratch,exact_group_balanced,4,TDMA,997,988,1.6872556770778784,0.04572092929397612,0.2809913978090872,0.9959514170040485,0.868421052631579,0.01580002131415035,0.0020242914979757085,0.0020242914979757085
2024,student_A,scratch,row_weighted,0,Blackhole,1590,1015,0.31955474240726084,0.0781730360225332,0.5413489705074938,0.9528301886792453,0.5864779874213837,0.31585768040550755,0.0389937106918239,0.008176100628930818
2024,student_A,scratch,row_weighted,1,Flooding,495,474,0.5133837018653553,0.03506232482008043,0.3030259668961632,0.997979797979798,0.98989898989899,0.08209179363511514,0.0,0.00202020202020202
2024,student_A,scratch,row_weighted,2,Grayhole,2149,1890,0.27335443707756485,0.07963720590185061,0.5047204821355082,0.8003722661703118,0.780362959516054,0.23910178693552564,0.18659841786877618,0.013029315960912053
2024,student_A,scratch,row_weighted,3,Normal,51070,49807,0.1455478575969425,0.037158201060982395,0.37019123345143573,0.9954767965537498,0.879733698844723,0.09995019721308014,0.004268650871353045,0.0002545525748971999
2024,student_A,scratch,row_weighted,4,TDMA,997,988,1.678376992293717,0.04578848481252845,0.2813216915086189,0.995987963891675,0.8665997993981945,0.015705221712338187,0.0020060180541624875,0.0020060180541624875
2024,student_B,rf_kd,exact_group_balanced,0,Blackhole,1590,1015,0.12525475987078297,0.03487875858883348,0.31126337192059167,0.896551724137931,0.7660098522167488,0.1808074632093865,0.09261083743842365,0.01083743842364532
2024,student_B,rf_kd,exact_group_balanced,1,Flooding,495,474,0.034379790187087075,0.008434704042117653,0.16117074015525304,0.9978902953586498,0.990506329113924,0.07677240877591002,0.0,0.002109704641350211
2024,student_B,rf_kd,exact_group_balanced,2,Grayhole,2149,1890,0.1465425531038604,0.04376711391759068,0.2805208305783472,0.9074074074074074,0.8312169312169312,0.16549980185946778,0.08253968253968254,0.010052910052910053
2024,student_B,rf_kd,exact_group_balanced,3,Normal,51070,49807,0.005180702915950701,0.001263244502509762,0.03719781466633491,0.9982131025759431,0.979219788383159,0.0033827204640293545,0.0015058124360029714,0.000281084988053888
2024,student_B,rf_kd,exact_group_balanced,4,TDMA,997,988,0.008930386403063753,0.0020807214705574856,0.046203788571947305,0.9979757085020243,0.972165991902834,0.0036558471401949774,0.0,0.0020242914979757085
2024,student_B,rf_kd,row_weighted,0,Blackhole,1590,1015,0.18189813558827908,0.05211691987263548,0.4154904715808597,0.9075471698113208,0.6877358490566038,0.23093807025955493,0.08553459119496855,0.006918238993710692
2024,student_B,rf_kd,row_weighted,1,Flooding,495,474,0.033828517334529656,0.00830967219659364,0.15914358811942567,0.997979797979798,0.990909090909091,0.07431281382898276,0.0,0.00202020202020202
2024,student_B,rf_kd,row_weighted,2,Grayhole,2149,1890,0.1695078896719177,0.05083197904622022,0.316712704515614,0.896696137738483,0.8078175895765473,0.19000353738819162,0.0921358771521638,0.011167985109353188
2024,student_B,rf_kd,row_weighted,3,Normal,51070,49807,0.005111688478975983,0.0012461355429683638,0.03691132993240033,0.9981985510084198,0.9796651654591737,0.00336535076604153,0.0015273154493831995,0.00027413354219698455
2024,student_B,rf_kd,row_weighted,4,TDMA,997,988,0.008899531110044335,0.0020746514193134046,0.04613950921410111,0.9979939819458375,0.9724172517552658,0.0036242823716598283,0.0,0.0020060180541624875
2024,student_B,scratch,exact_group_balanced,0,Blackhole,1590,1015,0.28543888995950717,0.0562042091625212,0.41813609426010195,0.9241379310344827,0.6029556650246305,0.21303522630870217,0.06600985221674877,0.009852216748768473
2024,student_B,scratch,exact_group_balanced,1,Flooding,495,474,0.5022626409994535,0.03568652267018229,0.308110047473686,0.9978902953586498,0.989451476793249,0.0840588203006053,0.0,0.002109704641350211
2024,student_B,scratch,exact_group_balanced,2,Grayhole,2149,1890,0.21441770862091444,0.05824859821216974,0.3887633970751891,0.9238095238095239,0.8158730158730159,0.18105454333415516,0.06296296296296296,0.012698412698412698
2024,student_B,scratch,exact_group_balanced,3,Normal,51070,49807,0.14177061652393438,0.03699538812451658,0.38646765614533685,0.9965667476459132,0.8826269399883551,0.1200216368028266,0.0031320898668861807,0.00030116248720059427
2024,student_B,scratch,exact_group_balanced,4,TDMA,997,988,1.1349801416709562,0.042976387420259214,0.271992292830295,0.9989878542510121,0.8071862348178138,0.014333711604292428,0.0,0.0010121457489878543
2024,student_B,scratch,row_weighted,0,Blackhole,1590,1015,0.31360641829580815,0.07395976480904126,0.5288859308423429,0.9176100628930818,0.5808176100628931,0.3162243739496245,0.07610062893081761,0.006289308176100629
2024,student_B,scratch,row_weighted,1,Flooding,495,474,0.49385171253449156,0.03492827817973219,0.3021960970651103,0.997979797979798,0.98989898989899,0.08116606870403961,0.0,0.00202020202020202
2024,student_B,scratch,row_weighted,2,Grayhole,2149,1890,0.2329793439900412,0.06444154854306157,0.41839077393897384,0.9111214518380643,0.793392275476966,0.20624457258359702,0.07445323406235459,0.013959981386691484
2024,student_B,scratch,row_weighted,3,Normal,51070,49807,0.1421307436255518,0.03705520687743991,0.3863695164378023,0.9964754258860388,0.8813491286469551,0.11987194401783054,0.0032308596044644607,0.00029371450949676914
2024,student_B,scratch,row_weighted,4,TDMA,997,988,1.1285818037564164,0.04286130231006975,0.27165651917597944,0.9989969909729187,0.8054162487462387,0.014206762366081828,0.0,0.0010030090270812437
3141,student_A,rf_kd,exact_group_balanced,0,Blackhole,1590,1015,0.1537042450608995,0.04195212964603793,0.3547281028963364,0.9369458128078818,0.8911330049261084,0.22556488787379436,0.05123152709359606,0.011822660098522168
3141,student_A,rf_kd,exact_group_balanced,1,Flooding,495,474,0.051419586191909276,0.01259240833334737,0.18317786177163922,0.9936708860759493,0.9282700421940928,0.08058205064231413,0.002109704641350211,0.004219409282700422
3141,student_A,rf_kd,exact_group_balanced,2,Grayhole,2149,1890,0.21127627336715346,0.061470320740197745,0.3623666982466899,0.8063492063492064,0.8201058201058201,0.20143569251034388,0.18571428571428572,0.007936507936507936
3141,student_A,rf_kd,exact_group_balanced,3,Normal,51070,49807,0.00651451609430098,0.0016178797663888324,0.04330573185157313,0.9982131025759431,0.9728150661553597,0.0033788881505865715,0.001465657437709559,0.0002610074889071817
3141,student_A,rf_kd,exact_group_balanced,4,TDMA,997,988,0.018334718560325567,0.004333418958985014,0.07025236607457137,0.9979757085020243,0.9316801619433198,0.003600517118731425,0.0010121457489878543,0.0010121457489878543
3141,student_A,rf_kd,row_weighted,0,Blackhole,1590,1015,0.21913263194552735,0.062090394532366706,0.4741261123315242,0.9452830188679245,0.929874213836478,0.3048926434202081,0.04716981132075472,0.007547169811320755
3141,student_A,rf_kd,row_weighted,1,Flooding,495,474,0.05062375710108057,0.012437323067185401,0.18053652165316558,0.9939393939393939,0.9272727272727272,0.07791297125487323,0.00202020202020202,0.00404040404040404
3141,student_A,rf_kd,row_weighted,2,Grayhole,2149,1890,0.24094248863367856,0.07053498356346115,0.40553681720592233,0.783620288506282,0.8315495579339227,0.23234503604316065,0.20939972080037228,0.006979990693345742
3141,student_A,rf_kd,row_weighted,3,Normal,51070,49807,0.006442225745119914,0.0015996214862713852,0.04301765678393222,0.9981985510084198,0.9733796749559428,0.003344737785933063,0.0014881535147836303,0.0002545525748971999
3141,student_A,rf_kd,row_weighted,4,TDMA,997,988,0.018302071488423544,0.004326263664295312,0.07006976659822531,0.9979939819458375,0.9317953861584755,0.0035685844403752697,0.0010030090270812437,0.0010030090270812437
3141,student_A,scratch,exact_group_balanced,0,Blackhole,1590,1015,0.30044149713559054,0.06796820441111345,0.4756675110010245,0.9320197044334976,0.8004926108374384,0.26856805201642664,0.053201970443349754,0.014778325123152709
3141,student_A,scratch,exact_group_balanced,1,Flooding,495,474,0.3778874456089997,0.04129665944542182,0.3223825069012518,0.9957805907172996,0.9240506329113924,0.08789960820907096,0.0,0.004219409282700422
3141,student_A,scratch,exact_group_balanced,2,Grayhole,2149,1890,0.3252862367498679,0.09093044950786837,0.58155972607727,0.817989417989418,0.7804232804232805,0.2421849961411459,0.1708994708994709,0.011111111111111112
3141,student_A,scratch,exact_group_balanced,3,Normal,51070,49807,0.14031194241324058,0.03897045045752373,0.4051401417280209,0.9958038026783383,0.8868231373100167,0.11154355697384218,0.003854879836167607,0.00030116248720059427
3141,student_A,scratch,exact_group_balanced,4,TDMA,997,988,0.6031400955670932,0.029515084859933066,0.1987258910980645,0.9979757085020243,0.5713562753036437,0.01402600863342657,0.0010121457489878543,0.0010121457489878543
3141,student_A,scratch,row_weighted,0,Blackhole,1590,1015,0.3469199493477606,0.08745492149031685,0.6036699620693335,0.9339622641509434,0.869811320754717,0.3833792734718127,0.055345911949685536,0.010691823899371069
3141,student_A,scratch,row_weighted,1,Flooding,495,474,0.3715654445643463,0.040861485026211765,0.3178022457243877,0.9959595959595959,0.9232323232323232,0.08510440559934433,0.0,0.00404040404040404
3141,student_A,scratch,row_weighted,2,Grayhole,2149,1890,0.351880097342896,0.09916009189705653,0.6179977865862809,0.783620288506282,0.7961842717543043,0.27796473556239576,0.2042810609585854,0.01209865053513262
3141,student_A,scratch,row_weighted,3,Normal,51070,49807,0.14029171894177403,0.03899054116128193,0.4046843261941444,0.9956921871940474,0.8842569022909732,0.11131127092633354,0.003974936361856276,0.00029371450949676914
3141,student_A,scratch,row_weighted,4,TDMA,997,988,0.6007821253058597,0.029601241239334334,0.19949610443787,0.9979939819458375,0.5707121364092277,0.013919984750750737,0.0010030090270812437,0.0010030090270812437
3141,student_B,rf_kd,exact_group_balanced,0,Blackhole,1590,1015,0.13156373322845233,0.03588994503726554,0.3213853401777156,0.929064039408867,0.8950738916256158,0.15700279932807382,0.06403940886699508,0.006896551724137931
3141,student_B,rf_kd,exact_group_balanced,1,Flooding,495,474,0.04028978909892799,0.010180221444943406,0.1687114759106112,0.9957805907172996,0.9356540084388185,0.07803784512567243,0.0,0.004219409282700422
3141,student_B,rf_kd,exact_group_balanced,2,Grayhole,2149,1890,0.1408324089208438,0.04105226061024088,0.2712989404976401,0.9264550264550264,0.8095238095238095,0.13093620332502218,0.06402116402116402,0.008994708994708995
3141,student_B,rf_kd,exact_group_balanced,3,Normal,51070,49807,0.00574485876335868,0.0013915911507785897,0.040771059246762276,0.9984540325657036,0.9756861485333387,0.0033412015253304946,0.0011644949505089646,0.00036139498464071316
3141,student_B,rf_kd,exact_group_balanced,4,TDMA,997,988,0.0145544383379055,0.0032163694765186897,0.05353766152388523,0.9989878542510121,0.9493927125506073,0.0037920131146897663,0.0,0.0010121457489878543
3141,student_B,rf_kd,row_weighted,0,Blackhole,1590,1015,0.17307222313109416,0.04903737625653147,0.40492270819835346,0.940251572327044,0.9327044025157233,0.18570732042049418,0.055345911949685536,0.00440251572327044
3141,student_B,rf_kd,row_weighted,1,Flooding,495,474,0.039977339751111056,0.010134199336511027,0.16635594311363125,0.9959595959595959,0.9343434343434344,0.07552011472928513,0.0,0.00404040404040404
3141,student_B,rf_kd,row_weighted,2,Grayhole,2149,1890,0.16233052481510046,0.04775908070743299,0.3051694385540595,0.9185667752442996,0.8227082363890181,0.15303184043195275,0.07119590507212657,0.009771986970684038
3141,student_B,rf_kd,row_weighted,3,Normal,51070,49807,0.005681600702069625,0.0013766353248011133,0.04051214124815597,0.9984922655179166,0.976179753279812,0.003308830453965018,0.0011356961033875074,0.000352457411396123
3141,student_B,rf_kd,row_weighted,4,TDMA,997,988,0.01451189787328691,0.0032064643050789977,0.05341040752903743,0.9989969909729187,0.9493480441323972,0.0037584007659512797,0.0,0.0010030090270812437
3141,student_B,scratch,exact_group_balanced,0,Blackhole,1590,1015,0.2598791452856875,0.056259659606771546,0.41788487468918784,0.9566502463054187,0.8083743842364532,0.18513672347496452,0.033497536945812804,0.009852216748768473
3141,student_B,scratch,exact_group_balanced,1,Flooding,495,474,0.575475986740987,0.03738120942438946,0.2979009227682575,0.9957805907172996,0.9229957805907173,0.0879013567050877,0.0,0.004219409282700422
